,X,Y,Z,time,trace
1351,99105.23224235016,-1306.732127231432,2000.0,20457.0,2
1352,101783.56001194302,-870.7114399883981,2000.0,20457.0,2
1353,104450.1384953246,-466.7159173364207,2000.0,20467.0,2
1354,107132.47907018883,-116.17343022184156,2000.0,20477.0,2
1355,109819.13021705611,220.28716349400017,2000.0,20487.0,2
1356,112500.36485255197,545.884642780158,2000.0,20497.0,2
1357,115191.34760804416,882.4668309776639,2000.0,20507.0,2
1358,117860.06964599158,1225.721674331225,2000.0,20517.0,2
1359,120553.53940330642,1569.1600470516003,2000.0,20527.0,2
1360,123234.17059493772,1909.084418365604,2000.0,20537.0,2
1361,125751.13926797386,2911.125830187084,2000.0,20547.0,2
1362,128266.95192007265,3912.7927421386744,2000.0,20557.0,2
1363,130893.16513214595,4542.823446046046,2000.0,20567.0,2
1364,133521.8435707299,5189.449402702702,2000.0,20577.0,2
1365,136147.14021364728,5839.316642124092,2000.0,20587.0,2
1366,138764.2063889407,6486.649938355986,2000.0,20597.0,2
1367,144030.03246579863,7771.042123125451,2000.0,20617.0,2
1368,146650.9417732829,8422.173334462417,2000.0,20627.0,2
1369,149281.05750518455,9062.017240759473,2000.0,20637.0,2
1370,151914.00506860728,9713.513916888543,2000.0,20647.0,2
1371,154535.6743348243,10364.39303980834,2000.0,20657.0,2
1372,157164.42455069456,11007.51389721795,2000.0,20667.0,2
1373,159785.29932771015,11646.965796964476,2000.0,20677.0,2
1374,162406.94189134572,12291.616022437662,2000.0,20687.0,2
1375,165043.38742150154,12933.121548563084,2000.0,20697.0,2
1376,167675.99700592287,13574.299813568263,2000.0,20707.0,2
1377,170349.543436204,14237.232353213089,2000.0,20717.0,2
1378,173028.5100238066,14898.105658026197,2000.0,20727.0,2
1379,175713.22441080504,15548.45564671485,2000.0,20737.0,2
1380,181050.59018551736,16863.656457507437,2000.0,20757.0,2
1381,183721.9833581745,17518.297012568346,2000.0,20767.0,2
1382,186383.55228664953,18190.267072976567,2000.0,20777.0,2
1383,189053.753924485,18842.941623134877,2000.0,20787.0,2
1384,191720.43099314143,19495.78145664487,2000.0,20797.0,2
1385,194397.23267637182,20142.528547923223,2000.0,20807.0,2
1386,197075.6967616284,20804.756344356585,2000.0,20817.0,2
1387,199733.41037697493,21464.408568716077,2000.0,20827.0,2
1388,205076.67219981007,22784.4076983102,2000.0,20847.0,2
1389,207753.6771988464,23437.028050238514,2000.0,20857.0,2
1390,210429.89828553618,24089.900065126778,2000.0,20867.0,2
1391,213080.499377263,24742.395725161048,2000.0,20877.0,2
1392,215722.61219363354,25396.973654926755,2000.0,20897.0,2
1393,221028.91126598328,26688.41809909031,2000.0,20907.0,2
1394,223684.00677833194,27339.533371396203,2000.0,20917.0,2
1395,226333.92177828995,27999.572781464707,2000.0,20927.0,2
1396,228976.47049082,28643.849621972127,2000.0,20937.0,2
1397,231632.7751695971,29299.772633096723,2000.0,20947.0,2
1398,234294.4416120965,29954.192522417776,2000.0,20957.0,2
1399,236932.59608490218,30598.94801448358,2000.0,20967.0,2
1400,239590.22834246923,31249.64250373912,2000.0,20977.0,2
1401,247496.0682464783,33186.158059701665,2000.0,21007.0,2
1402,250124.52028113222,33840.29637586109,2000.0,21017.0,2
1403,255405.89513431684,35135.08978483588,2000.0,21037.0,2
1404,258028.66663461423,35783.00590615329,2000.0,21047.0,2
1405,260671.31324549043,36423.14260508705,2000.0,21057.0,2
1406,263301.86070625426,37076.513786641044,2000.0,21067.0,2
1407,265921.6660468591,37722.58727758364,2000.0,21077.0,2
1408,268552.5629882184,38359.60703140699,2000.0,21087.0,2
1409,271187.16785802634,39022.757006552216,2000.0,21097.0,2
1410,273831.69268471526,39646.44258540008,2000.0,21107.0,2
1411,276454.3642748797,40302.93673198083,2000.0,21117.0,2
1412,279056.1894577081,40943.99071361565,2000.0,21127.0,2
1413,281653.25021515175,41585.179682451766,2000.0,21137.0,2
1414,284244.33513080224,42213.84700688883,2000.0,21147.0,2
1415,286852.20045727585,42856.28151841914,2000.0,21157.0,2
1416,289446.6913859068,43501.8315675407,2000.0,21167.0,2
1417,292098.01161504874,44144.37916826922,2000.0,21177.0,2
1418,294742.51724769606,44799.30649011534,2000.0,21187.0,2
1419,297399.99032722897,45452.37204711177,2000.0,21197.0,2
1420,299977.7670235437,46266.998112615904,2000.0,21207.0,2
1421,307732.89688696834,48903.83026258162,2000.0,21237.0,2
1422,310262.13256393047,49902.66667725562,2000.0,21247.0,2
1423,312847.04061047087,50900.539078617396,2000.0,21257.0,2
1424,315441.1709791588,51918.41283152546,2000.0,21267.0,2
1425,318021.9667871738,52924.81370697456,2000.0,21277.0,2
1426,320609.0170384659,53923.55738640457,2000.0,21287.0,2
1427,323196.01263927633,54935.766881827585,2000.0,21297.0,2
1428,325783.41054597695,55937.607467529175,2000.0,21307.0,2
1429,328381.3139398993,56954.62098680457,2000.0,21317.0,2
1430,333545.0437260898,58956.820714635374,2000.0,21337.0,2
1431,336129.1025507628,59959.80844600893,2000.0,21347.0,2
1432,338851.18911129853,60229.23611457956,2000.0,21357.0,2
1433,341592.482179228,60498.84816037893,2000.0,21367.0,2
1434,344313.1414232099,60759.93807606555,2000.0,21377.0,2
1435,349777.4976901247,61301.75718456861,2000.0,21397.0,2
1436,355230.50198088854,61826.64941520877,2000.0,21417.0,2
1437,357954.7048303806,62091.15263022991,2000.0,21427.0,2
1438,360685.4716224773,62356.53109392711,2000.0,21437.0,2
1439,363431.1269887792,62627.327686196586,2000.0,21447.0,2
1440,366154.19348774565,62891.5908853,2000.0,21457.0,2
1441,371601.84097028914,63414.10284973976,2000.0,21477.0,2
1442,374349.10817187,63687.30124167312,2000.0,21487.0,2
1443,377071.09609473904,63941.14278094571,2000.0,21497.0,2
1444,377071.09609473904,63941.14278094571,2000.0,21497.0,2
1445,379801.89007580583,64219.09235964168,2000.0,21507.0,2
1446,382527.16770529957,63974.82374580712,2000.0,21517.0,2
1447,385260.65126983175,63717.261811015,2000.0,21527.0,2
1448,387999.32522332564,63479.36957046293,2000.0,21537.0,2
1449,390671.72625745594,64077.309631940356,2000.0,21547.0,2
1450,393351.77210825763,64673.55994552424,2000.0,21557.0,2
1451,396084.2915294906,65286.16201496753,2000.0,21567.0,2
1452,398804.0874752262,65888.57765619348,2000.0,21577.0,2
1453,401527.73986887926,66508.56717922034,2000.0,21587.0,2
1454,404250.63198847213,67125.11076119615,2000.0,21597.0,2
1455,406993.6012159662,67732.43061455888,2000.0,21607.0,2
1456,409709.6706616724,68333.26429917755,2000.0,21617.0,2
1457,412435.6254985657,68936.52921323889,2000.0,21627.0,2
1458,415196.5999583804,69552.24372035488,2000.0,21637.0,2
1459,417957.67531257553,70185.2406567638,2000.0,21647.0,2
1460,420717.43192292843,70800.65709855611,2000.0,21657.0,2
1461,423455.841086851,71412.94973871918,2000.0,21667.0,2
1462,426211.19904301775,72035.27155671365,2000.0,21677.0,2
1463,431734.17125879973,73254.87502287907,2000.0,21697.0,2
1464,434528.4047721175,73650.86473844884,2000.0,21707.0,2
1465,437321.26464830706,74026.84037375786,2000.0,21717.0,2
1466,440088.3747836873,74411.98112760157,2000.0,21727.0,2
1467,442861.61075533164,74786.66505601098,2000.0,21737.0,2
1468,445618.2932512993,75177.12759347317,2000.0,21747.0,2
1469,448390.03004172345,75553.78904396742,2000.0,21757.0,2
1470,451155.00856871443,75921.63435687197,2000.0,21767.0,2
1471,453912.43995335925,76310.00899186605,2000.0,21777.0,2
1472,456676.4082271291,76691.23668516614,2000.0,21787.0,2
1473,459450.53438097227,77079.68583048922,2000.0,21797.0,2
1474,462254.3414373678,77459.78058714372,2000.0,21807.0,2
1475,465001.80720793764,77838.47154079424,2000.0,21817.0,2
1476,467808.2017202098,78214.14910551601,2000.0,21827.0,2
1477,470616.7943793343,78608.47222904829,2000.0,21837.0,2
1478,473415.06851274986,78989.82451986744,2000.0,21847.0,2
1479,476200.46689400706,79386.12152171876,2000.0,21857.0,2
1480,478963.4501775377,79762.41271309424,2000.0,21867.0,2
1481,481732.6733149589,80144.04113246182,2000.0,21877.0,2
1482,484502.16230208054,80522.12243195408,2000.0,21887.0,2
1483,487277.6495164711,80898.96873002207,2000.0,21897.0,2
1484,490026.37195845164,81277.36741726784,2000.0,21907.0,2
1485,492792.5126069597,81665.70857661022,2000.0,21917.0,2
1486,495567.8020571835,82043.08373675538,2000.0,21927.0,2
1487,498330.5745656767,82419.90874658218,2000.0,21937.0,2
1488,501101.5076514736,82789.69037575574,2000.0,21947.0,2
1489,503864.4496523468,83170.24798563789,2000.0,21957.0,2
1490,506628.5323075366,83550.92862004625,2000.0,21967.0,2
1491,509393.15161782224,83938.69167488601,2000.0,21977.0,2
1492,514893.2550751371,84689.49386332577,2000.0,21997.0,2
1493,517609.3726839179,85063.04015948129,2000.0,22007.0,2
1494,520350.2838603318,85441.74022780082,2000.0,22017.0,2
1495,523072.874321331,85831.34416972873,2000.0,22027.0,2
1496,525785.2272659609,85271.04762407816,2000.0,22037.0,2
1497,528482.0343074262,84728.23836174111,2000.0,22047.0,2
1498,531185.1683405322,84183.01479619616,2000.0,22057.0,2
1499,533887.4168412897,83646.29444317051,2000.0,22067.0,2
1500,536597.1056436817,83092.41268770787,2000.0,22077.0,2
1501,539279.1819408863,82559.79246313703,2000.0,22087.0,2
1502,541986.2864529842,82016.45758769299,2000.0,22097.0,2
1503,544718.7990411106,82140.28459340075,2000.0,22107.0,2
1504,550199.0193529972,82397.02371830805,2000.0,22127.0,2
1505,552948.9595807233,82536.87418536333,2000.0,22137.0,2
1506,555689.4006769665,82657.02233584957,2000.0,22147.0,2
1507,558432.4662995974,82778.97382866741,2000.0,22157.0,2
1508,561187.8322880008,82906.93388046371,2000.0,22167.0,2
1509,563942.4796685356,83038.20688624012,2000.0,22177.0,2
1510,566675.9328125407,83157.24959168948,2000.0,22187.0,2
1511,569415.2960054784,83284.29264784302,2000.0,22207.0,2
1512,569415.2960054784,83284.29264784302,2000.0,22207.0,2
1513,572169.90130666,83408.00792993236,2000.0,22207.0,2
1514,574918.343302021,83548.32756967632,2000.0,22217.0,2
1515,577630.7642025478,83943.08204958875,2000.0,22227.0,2
1516,580347.5061477416,84340.81100286111,2000.0,22237.0,2
1517,583067.1022273259,84762.58726663992,2000.0,22247.0,2
1518,585771.6238543164,85165.6232684925,2000.0,22257.0,2
1519,588506.7404510526,85568.98281485614,2000.0,22267.0,2
1520,591220.5406106522,85968.37889222757,2000.0,22277.0,2
1521,593930.7763765136,86365.70493908241,2000.0,22287.0,2
1522,599366.0758113249,87177.93254870201,2000.0,22307.0,2
1523,602129.3975530603,87607.91445248587,2000.0,22317.0,2
1524,604898.2218230497,88018.2440063025,2000.0,22327.0,2
1525,610438.0897057402,88838.23459431532,2000.0,22347.0,2
1526,616039.547398281,89661.19718761637,2000.0,22367.0,2
1527,618830.943178002,90067.37320419359,2000.0,22377.0,2
1528,621614.4763518875,90504.1190321111,2000.0,22387.0,2
1529,624447.6224994863,90447.06803409649,2000.0,22397.0,2
1530,627266.8972160475,90409.76627711755,2000.0,22407.0,2
1531,632921.0340832935,90319.28823595199,2000.0,22427.0,2
1532,638566.4452344447,90243.92023955844,2000.0,22447.0,2
1533,644187.2902798811,90159.33045839959,2000.0,22467.0,2
1534,646995.3789535683,90108.95938301957,2000.0,22477.0,2
1535,649792.7329184028,90062.80536073288,2000.0,22487.0,2
1536,655384.638909949,89981.75107296537,2000.0,22507.0,2
1537,658177.6189854711,89949.04220223222,2000.0,22517.0,2
1538,663777.5489976687,89851.4253164664,2000.0,22537.0,2
1539,669367.8220699449,89763.14951243169,2000.0,22557.0,2
1540,672174.1955674349,89718.10051008037,2000.0,22567.0,2
1541,674977.138644532,89672.26149342579,2000.0,22577.0,2
1542,677779.8724228371,89637.67483851657,2000.0,22587.0,2
1543,686167.9231889138,89508.82828058307,2000.0,22617.0,2
1544,688969.7899693997,89458.52587447628,2000.0,22627.0,2
1545,694563.8722711413,89380.06868180232,2000.0,22647.0,2
1546,697358.4360422394,89335.27344643921,2000.0,22657.0,2
1547,702961.7876233641,89251.89259413978,2000.0,22677.0,2
1548,705766.9156937673,89215.53700463471,2000.0,22687.0,2
1549,708559.6186081116,89169.95439660143,2000.0,22697.0,2
1550,711354.8680080626,89128.75711413624,2000.0,22707.0,2
1551,714146.8680211887,89085.32460236407,2000.0,22717.0,2
1552,722538.9818639517,89435.14635163086,2000.0,22747.0,2
1553,725328.3102991778,89634.87853548166,2000.0,22757.0,2
1554,728123.9173893434,89831.01333797732,2000.0,22767.0,2
1555,730914.953516977,90041.15513263262,2000.0,22777.0,2
1556,733707.3658773293,90248.41138184704,2000.0,22787.0,2
1557,736496.8997751366,90439.38167754078,2000.0,22797.0,2
1558,739289.1491503357,90645.97549993273,2000.0,22807.0,2
1559,742069.4211646699,90841.4670303823,2000.0,22817.0,2
1560,747669.0805104264,91240.46919437424,2000.0,22837.0,2
1561,750476.610235457,91455.65811169433,2000.0,22847.0,2
1562,758940.2268643676,92057.03189059105,2000.0,22877.0,2
1563,761746.7829069988,92272.7505942938,2000.0,22887.0,2
1564,764569.2808216655,92466.56740260437,2000.0,22897.0,2
1565,767376.547556865,92662.29002923475,2000.0,22907.0,2
1566,770214.3967820709,92868.20696419936,2000.0,22917.0,2
1567,773023.4521369871,93069.4493076309,2000.0,22927.0,2
1568,775831.4574098779,93269.82162187334,2000.0,22937.0,2
1569,778667.062468261,93474.25623316097,2000.0,22947.0,2
1570,784286.0529156143,93885.81127393176,2000.0,22967.0,2
1571,787115.2643580546,94088.55706436565,2000.0,22977.0,2
1572,789832.831073542,94837.63388287244,2000.0,22987.0,2
1573,792556.2884388906,95574.19135236598,2000.0,22997.0,2
1574,795283.0971568729,96309.46395745507,2000.0,23007.0,2
1575,798023.8890533231,97046.5622224735,2000.0,23017.0,2
1576,800743.6390302319,97785.07737404539,2000.0,23027.0,2
1577,803464.8275565356,98538.11660673899,2000.0,23037.0,2
1578,806199.615306579,99262.71049394527,2000.0,23047.0,2
1579,811640.3952555202,100756.26641913327,2000.0,23067.0,2
1580,814373.6221005814,101487.90564618573,2000.0,23077.0,2
1581,817108.3432710018,102238.86170950832,2000.0,23087.0,2
1582,819817.3536441119,102985.746148057,2000.0,23097.0,2
1583,822549.4683474561,103726.59263910356,2000.0,23107.0,2
1584,825274.6629345894,104451.90569337511,2000.0,23117.0,2
1585,827998.2253053741,105192.21343734123,2000.0,23127.0,2
1586,830729.9919660506,105931.62474968923,2000.0,23137.0,2
1587,833448.373005597,106680.12058016186,2000.0,23147.0,2
1588,836190.3562645629,107424.82022646231,2000.0,23157.0,2
1589,838905.7414062498,108165.17878697017,2000.0,23167.0,2
1590,841637.4874747078,108897.00487505048,2000.0,23177.0,2
1591,844365.8250659896,109647.87362990614,2000.0,23187.0,2
1592,847062.5776211305,110379.92539080724,2000.0,23197.0,2
1593,849764.6690540948,111120.14372221036,2000.0,23207.0,2
1594,852472.5497766497,111843.807423295,2000.0,23217.0,2
1595,855159.2267180092,112578.35318415987,2000.0,23227.0,2
1596,857880.353446087,113322.50566485684,2000.0,23237.0,2
1597,863243.9355189896,114777.65057812179,2000.0,23257.0,2
1598,865911.4722809513,115511.78537043529,2000.0,23267.0,2
1599,868594.3709105197,116230.23227231925,2000.0,23277.0,2
1600,873957.3618625748,117686.86606835522,2000.0,23297.0,2
1601,876643.5593657092,118417.13457657259,2000.0,23307.0,2
1602,879336.182018548,119149.91022437511,2000.0,23317.0,2
1603,882004.9674073455,119882.3660473577,2000.0,23327.0,2
1604,884693.3835249566,120603.60991935708,2000.0,23337.0,2
1605,887368.1682984773,121333.64310347008,2000.0,23347.0,2
1606,890043.8987544089,122062.72289011671,2000.0,23357.0,2
1607,892726.8439619849,122792.03372270516,2000.0,23367.0,2
1608,895426.7796937956,123518.74472401255,2000.0,23377.0,2
1609,898099.2084886351,124250.79491151067,2000.0,23387.0,2
1610,900789.924700029,124987.11913216706,2000.0,23397.0,2
1611,903473.3008407451,125707.01000467248,2000.0,23407.0,2
1612,906181.4644890353,126450.43045354924,2000.0,23417.0,2
1613,908985.0513704426,126845.64675304013,2000.0,23427.0,2
1614,911794.4014369501,127233.8919120213,2000.0,23437.0,2
1615,914591.9887771212,127635.26741206353,2000.0,23447.0,2
1616,920177.3477503707,128427.84326553906,2000.0,23467.0,2
1617,922977.707453269,128824.97824026429,2000.0,23477.0,2
1618,925781.2858179501,129216.87808940245,2000.0,23487.0,2
1619,928585.6618926016,128921.26603524463,2000.0,23497.0,2
1620,931391.2461028851,128624.33237191313,2000.0,23507.0,2
1621,934196.7279002252,128329.92882208775,2000.0,23517.0,2
1622,937001.7031739937,128020.00428802581,2000.0,23527.0,2
1623,939818.6038483287,127728.10569388309,2000.0,23537.0,2
1624,945445.8253014366,127136.59199725992,2000.0,23557.0,2
1625,948248.9660012312,126831.81588095566,2000.0,23567.0,2
1626,951054.998702004,126548.65120423015,2000.0,23577.0,2
1627,953871.6703570562,126240.33118649248,2000.0,23587.0,2
1628,956676.5264336333,125954.25349408394,2000.0,23597.0,2
1629,959479.2160894828,125645.96224662192,2000.0,23607.0,2
1630,962303.2216723588,125349.46881903203,2000.0,23617.0,2
1631,965102.6841222941,125048.33978742233,2000.0,23627.0,2
1632,967920.0498641622,124758.20051330046,2000.0,23637.0,2
1633,970687.2773813028,124464.61040646875,2000.0,23647.0,2
1634,973465.2765523004,124161.4769041136,2000.0,23657.0,2
1635,976224.9565645052,123871.34674982556,2000.0,23667.0,2
1636,978981.4814321896,123579.50850393761,2000.0,23677.0,2
1637,981729.7498524386,123294.29675407006,2000.0,23687.0,2
1638,987258.9979204771,122720.71430520216,2000.0,23707.0,2
1639,990011.4538996621,122427.06854125064,2000.0,23717.0,2
1640,995611.2424687225,121842.26775880426,2000.0,23737.0,2
1641,998416.7610241087,121827.88933494853,2000.0,23747.0,2
1642,1001211.2833320808,121834.69407023983,2000.0,23757.0,2
1643,1003992.7917602155,121838.60698360162,2000.0,23767.0,2
1644,1006743.5688379942,121847.36786748582,2000.0,23777.0,2
1645,1009496.0393886847,121854.38142428685,2000.0,23787.0,2
1646,1012244.4499891198,121843.11825446422,2000.0,23797.0,2
1647,1014981.5725017267,121849.94694672966,2000.0,23807.0,2
1648,1017730.0502750442,121859.2155377034,2000.0,23817.0,2
1649,1020489.4412164713,121865.20335764985,2000.0,23827.0,2
1650,1023231.1983001713,121852.78799388715,2000.0,23837.0,2
1651,1025983.0927485686,121863.67774669368,2000.0,23847.0,2
1652,1028733.1658556808,121870.5303679412,2000.0,23857.0,2
1653,1031472.5343958613,121871.23960230176,2000.0,23867.0,2
1654,1034266.5397979035,121867.03230361851,2000.0,23877.0,2
1655,1037067.7602088056,121885.21962201704,2000.0,23887.0,2
1656,1042662.566758418,121882.7292726053,2000.0,23907.0,2
1657,1045455.2705877804,121878.28650605073,2000.0,23917.0,2
1658,1051046.4165520377,121886.55555969558,2000.0,23937.0,2
1659,1053846.6789473621,121891.26173050262,2000.0,23947.0,2
1660,1056653.9669750226,121892.3867269043,2000.0,23957.0,2
1661,1059437.5663737024,121895.98949133788,2000.0,23967.0,2
1662,1062245.5993938951,121903.17959187446,2000.0,23977.0,2
1663,1064989.8956764066,121430.39967468868,2000.0,23987.0,2
1664,1067744.5626435312,120948.82860117528,2000.0,23997.0,2
1665,1073270.8774423443,119993.78325637238,2000.0,24017.0,2
1666,1076021.682557035,119517.04005324893,2000.0,24027.0,2
1667,1078776.9477416186,119040.89656704594,2000.0,24037.0,2
1668,1081526.6928614718,118553.73290143894,2000.0,24047.0,2
1669,1084288.2193094918,118081.84201594781,2000.0,24057.0,2
1670,1087044.462036269,117601.31151025862,2000.0,24067.0,2
1671,1089764.5536614358,117133.98856967353,2000.0,24077.0,2
1672,1092462.2261720025,116652.42433166088,2000.0,24087.0,2
1673,1095217.2658296898,116410.44996277138,2000.0,24097.0,2
1674,1097956.449226895,116173.75876687783,2000.0,24107.0,2
1675,1100702.9285537584,115930.36892738109,2000.0,24117.0,2
1676,1106190.9489164965,115444.10469435781,2000.0,24137.0,2
1677,1108937.1119823768,115212.82261662454,2000.0,24147.0,2
1678,1111676.3798257418,114967.84498453986,2000.0,24157.0,2
1679,1114416.185127166,114727.28453728295,2000.0,24167.0,2
1680,1117207.7289759126,114483.72268257,2000.0,24177.0,2
1681,1120012.361539746,114245.17359885987,2000.0,24187.0,2
1682,1122754.3967996247,114006.63061931483,2000.0,24197.0,2
1683,1125495.4057865387,113752.21907297216,2000.0,24207.0,2
1684,1128295.2495848036,113519.85548620002,2000.0,24217.0,2
1685,1131091.726255479,113271.5562734551,2000.0,24227.0,2
1686,1133880.7542064749,113027.1417403568,2000.0,24237.0,2
1687,1136683.645735822,112778.90188118843,2000.0,24247.0,2
1688,1139466.0473717726,112530.63441409658,2000.0,24257.0,2
1689,1142279.3556500967,112290.44298522998,2000.0,24267.0,2
1690,1145059.8401481025,112033.46378088811,2000.0,24277.0,2
1691,1147853.4667981076,111799.34306047637,2000.0,24287.0,2
1692,1150649.7788198143,111544.23105879776,2000.0,24297.0,2
1693,1156243.903049176,111055.85812010769,2000.0,24317.0,2
1694,1159049.2386248144,110816.44244353648,2000.0,24327.0,2
1695,1161841.2533140252,110572.44857289894,2000.0,24337.0,2
1696,1164645.6045638546,110325.58323141084,2000.0,24347.0,2
1697,1167437.086846284,110072.88477114309,2000.0,24357.0,2
1698,1170246.529060285,109953.7896023271,2000.0,24367.0,2
1699,1173041.621747794,109828.39177645826,2000.0,24377.0,2
1700,1175844.6041952763,109692.1119107506,2000.0,24387.0,2
1701,1178659.0854885473,109569.30414214382,2000.0,24397.0,2
1702,1181442.1300258946,109437.59025947603,2000.0,24407.0,2
1703,1184250.6087426024,109303.62775037425,2000.0,24417.0,2
1704,1187063.253842666,109189.9359208372,2000.0,24427.0,2
1705,1189864.127437461,109059.61169747234,2000.0,24437.0,2
1706,1192669.1758992367,108921.41431523545,2000.0,24447.0,2
1707,1195471.1770059057,108804.52945521042,2000.0,24457.0,2
1708,1198278.4949648317,109076.85967854758,2000.0,24467.0,2
1709,1201097.6220694256,109331.05671206866,2000.0,24477.0,2
1710,1203906.7073174247,109584.16406904915,2000.0,24487.0,2
1711,1206486.3364902134,110732.13600763082,2000.0,24497.0,2
1712,1209067.348085221,111895.49101472106,2000.0,24507.0,2
1713,1211658.4052698966,113037.20598934553,2000.0,24517.0,2
1714,1214390.066637309,113706.81985242541,2000.0,24527.0,2
1715,1219881.1805925164,115050.07673448027,2000.0,24547.0,2
1716,1222630.1947804145,115733.94507011845,2000.0,24557.0,2
1717,1225359.0306241068,116411.49959898344,2000.0,24567.0,2
1718,1228105.141831361,117081.06102287803,2000.0,24577.0,2
1719,1230864.743049804,117757.76338094869,2000.0,24587.0,2
1720,1233594.972788578,118425.936554814,2000.0,24597.0,2
1721,1236346.8526662635,119108.61987639111,2000.0,24607.0,2
1722,1239154.7736939553,119008.7663663656,2000.0,24617.0,2
1723,1241992.4461605563,118917.20145850627,2000.0,24627.0,2
1724,1244817.1391685721,118829.31298839678,2000.0,24637.0,2
1725,1247643.2129328237,118747.43533365276,2000.0,24647.0,2
1726,1250452.227300901,118647.94061486218,2000.0,24657.0,2
1727,1253285.0948940166,118559.16788569876,2000.0,24667.0,2
1728,1256111.8279779246,118472.03471660732,2000.0,24677.0,2
1729,1258934.576337861,118376.76506827504,2000.0,24687.0,2
1730,1261752.7146583705,118293.89302789449,2000.0,24697.0,2
1731,1264585.824484154,118209.68086317102,2000.0,24707.0,2
1732,1267402.476790365,118108.49052462286,2000.0,24717.0,2
1733,1270235.429822496,118085.4571236932,2000.0,24727.0,2
1734,1273056.8483095064,118048.90880507792,2000.0,24737.0,2
1735,1275876.2897347948,118006.34351182758,2000.0,24747.0,2
1736,1278698.611942302,117972.39365204072,2000.0,24757.0,2
1737,1281520.1596232487,117927.96230887184,2000.0,24767.0,2
1738,1284341.6643234033,117891.84667524918,2000.0,24777.0,2
1739,1287175.3034737902,117869.2488388612,2000.0,24787.0,2
1740,1290003.9681090552,117827.31024870738,2000.0,24797.0,2
1741,1292825.8420090391,117791.64375691148,2000.0,24807.0,2
1742,1295646.074248433,117758.56854669562,2000.0,24817.0,2
1743,1298418.4305621884,117725.40005723496,2000.0,24827.0,2
1744,1301202.619705368,117684.71471237963,2000.0,24837.0,2
1745,1306751.8603816922,117610.9824068225,2000.0,24857.0,2
1746,1309500.5144778073,117573.15263621412,2000.0,24867.0,2
1747,1312209.8708505905,117538.57600197848,2000.0,24877.0,2
1748,1314915.325137835,117512.86711187662,2000.0,24887.0,2
1749,1317621.8321065034,117461.24964744331,2000.0,24897.0,2
1750,1320342.8997005883,117421.11587522368,2000.0,24907.0,2
1751,1323039.8967172254,117399.28878301023,2000.0,24917.0,2
1752,1331181.8849023462,117299.07110991965,2000.0,24947.0,2
1753,1333876.7723701058,117257.39502183627,2000.0,24957.0,2
1754,1336594.5252232272,117232.77495292471,2000.0,24967.0,2
1755,1342016.1214966616,117157.67965528823,2000.0,24987.0,2
1756,1344723.2404520325,117106.98616958671,2000.0,24997.0,2
1757,1347442.4512002817,117083.59389167928,2000.0,25007.0,2
1758,1350136.772015399,117049.70069540685,2000.0,25017.0,2
1759,1352848.6158157352,117016.29344764989,2000.0,25027.0,2
1760,1355568.282062225,116976.13796882864,2000.0,25037.0,2
1761,1358268.9002254508,116947.98526466635,2000.0,25047.0,2
1762,1360837.0268784505,117794.95478079503,2000.0,25057.0,2
1763,1363418.5442460512,118656.96596652029,2000.0,25067.0,2
1764,1365986.844349032,119514.28439522254,2000.0,25077.0,2
1765,1368557.3319316034,120387.36953688264,2000.0,25087.0,2
1766,1371124.8275171954,121241.17050099131,2000.0,25097.0,2
1767,1373682.924910287,122097.44175112055,2000.0,25107.0,2
1768,1376262.771147071,122971.58384142004,2000.0,25117.0,2
1769,1378842.742916821,123829.25668122798,2000.0,25127.0,2
1770,1381546.8941300653,123922.48522999043,2000.0,25137.0,2
1771,1384244.496376255,124035.87446617211,2000.0,25147.0,2
1772,1389671.815689423,124239.20148237323,2000.0,25167.0,2
1773,1392374.4450137592,124342.85222569191,2000.0,25177.0,2
1774,1395072.481193269,124435.51679069559,2000.0,25187.0,2
1775,1397783.6193843593,124537.03172875365,2000.0,25197.0,2
1776,1400496.8990669465,124653.43542978923,2000.0,25207.0,2
1777,1403199.5430670555,124743.35818817865,2000.0,25217.0,2
1778,1405799.4928450754,124006.19566595931,2000.0,25227.0,2
1779,1408407.8669500805,123272.63054710464,2000.0,25237.0,2
1780,1411030.2809546606,122519.0845135158,2000.0,25247.0,2
1781,1413663.5606066685,121953.93247943264,2000.0,25257.0,2
1782,1416364.9315863813,121347.15151647462,2000.0,25267.0,2
1783,1419052.4215626144,120765.8675752442,2000.0,25277.0,2
1784,1421757.8198620656,120183.12676076347,2000.0,25287.0,2
1785,1424449.8953084399,119584.67601735193,2000.0,25297.0,2
1786,1427206.5868362263,118982.08900784077,2000.0,25307.0,2
1787,1429958.179319724,118396.25038209143,2000.0,25317.0,2
1788,1432705.961901571,117798.70808969415,2000.0,25327.0,2
1789,1435504.592650272,117578.38855836075,2000.0,25337.0,2
1790,1441107.4391869784,117176.2870091177,2000.0,25357.0,2
1791,1446731.095094388,116770.54731798392,2000.0,25377.0,2
1792,1452351.604103344,116339.47694558962,2000.0,25397.0,2
1793,1455159.1574312048,116139.60091040845,2000.0,25407.0,2
1794,1457968.72925609,115947.37206450541,2000.0,25417.0,2
1795,1460748.885748573,115731.07889157932,2000.0,25427.0,2
1796,1463535.9161666555,115536.70001261718,2000.0,25447.0,2
1797,1466301.160696173,115329.50294169631,2000.0,25447.0,2
1798,1469086.8169778618,115120.87030728195,2000.0,25457.0,2
