,X,Y,Z,time,trace
74,197255.43678786294,-29070.879648943464,2000.0,20777.0,1
75,200080.28818720105,-29214.654942340658,2000.0,20787.0,1
76,202894.16176875526,-29347.28587537335,2000.0,20797.0,1
77,205717.29961750878,-29488.875181217205,2000.0,20807.0,1
78,208534.49020997997,-29629.99106523861,2000.0,20817.0,1
79,211315.72499791012,-29774.499299660365,2000.0,20827.0,1
80,214079.4393929494,-29895.224608693254,2000.0,20837.0,1
81,219629.921419002,-30172.837976897612,2000.0,20857.0,1
82,222407.21132628614,-30328.88984190227,2000.0,20867.0,1
83,225183.77980970632,-30453.093952768726,2000.0,20877.0,1
84,227952.97580125125,-30591.382574880463,2000.0,20887.0,1
85,230728.19047871808,-30742.66908560047,2000.0,20897.0,1
86,233501.12971174868,-30868.773855292155,2000.0,20907.0,1
87,239037.427432242,-31150.87556635408,2000.0,20927.0,1
88,241792.33160954493,-31291.68994561227,2000.0,20937.0,1
89,244535.99988252067,-31423.388564079036,2000.0,20947.0,1
90,244535.99988252067,-31423.388564079036,2000.0,20947.0,1
91,247273.40277114487,-31555.93254627543,2000.0,20957.0,1
92,250022.11680241683,-31703.813118908747,2000.0,20967.0,1
93,252765.69126873734,-31837.765320802133,2000.0,20977.0,1
94,255506.107958749,-31979.6132215628,2000.0,20987.0,1
95,258259.9915776107,-32119.90448518807,2000.0,20997.0,1
96,260996.51556273756,-32258.454032818187,2000.0,21007.0,1
97,263749.0468105124,-32396.972654191595,2000.0,21017.0,1
98,266491.34438863007,-32526.5975187269,2000.0,21027.0,1
99,269215.36392509023,-32665.00959068223,2000.0,21037.0,1
100,277383.1788546045,-33072.19411994238,2000.0,21067.0,1
101,280057.34018007026,-33196.71173476678,2000.0,21077.0,1
102,282740.39330275834,-33337.13571736444,2000.0,21087.0,1
103,288056.3883071398,-32961.67044077698,2000.0,21107.0,1
104,290733.31486142136,-32994.968722669844,2000.0,21117.0,1
105,293427.1179662307,-33005.14068316788,2000.0,21127.0,1
106,296118.2360408111,-33028.36536534778,2000.0,21137.0,1
107,298799.0154396578,-33040.80407721616,2000.0,21147.0,1
108,301483.1382597618,-33062.3106462509,2000.0,21157.0,1
109,304207.0782814648,-33091.54332511281,2000.0,21167.0,1
110,309690.36591515,-33122.63238324896,2000.0,21187.0,1
111,312418.3046284857,-33150.29973453951,2000.0,21197.0,1
112,315149.840194773,-33157.55505574873,2000.0,21207.0,1
113,317892.77308307256,-33186.755259513004,2000.0,21217.0,1
114,320620.35669313616,-33198.36037194868,2000.0,21227.0,1
115,323354.3957588183,-33227.557283263806,2000.0,21237.0,1
116,326087.74887434393,-33231.67733562501,2000.0,21247.0,1
117,328823.77640692407,-33264.94705634425,2000.0,21257.0,1
118,331551.4080287193,-33278.06147728286,2000.0,21267.0,1
119,334297.71044614346,-33292.236544397594,2000.0,21277.0,1
120,337026.051335452,-33276.92003174135,2000.0,21287.0,1
121,339821.65517984796,-33291.330745408675,2000.0,21297.0,1
122,342599.7258249471,-33296.76685670116,2000.0,21307.0,1
123,345387.68529730727,-33305.91934702562,2000.0,21317.0,1
124,348222.8647597383,-33298.6290730731,2000.0,21327.0,1
125,351044.12885290413,-33303.33208516385,2000.0,21337.0,1
126,353858.9606749719,-33305.760107902475,2000.0,21347.0,1
127,359505.2996681967,-33315.38133413222,2000.0,21367.0,1
128,362331.1007943005,-33313.229350166934,2000.0,21377.0,1
129,365169.29321874323,-33330.03156059847,2000.0,21387.0,1
130,368000.0734959777,-33320.72743186181,2000.0,21397.0,1
131,370818.8879519433,-33326.14015106154,2000.0,21407.0,1
132,373626.09543542017,-33411.94797939013,2000.0,21417.0,1
133,376462.8795499647,-33496.99616696994,2000.0,21427.0,1
134,379287.71575356973,-33580.77737503345,2000.0,21437.0,1
135,382101.76569939125,-33657.55529544255,2000.0,21447.0,1
136,384924.93196271616,-33735.474638896914,2000.0,21457.0,1
137,390583.5375970174,-33895.07637658997,2000.0,21477.0,1
138,393401.7656432289,-33972.353294192784,2000.0,21487.0,1
139,396237.4433867806,-34045.649248474016,2000.0,21497.0,1
140,399057.98859261064,-34140.29449490851,2000.0,21507.0,1
141,401871.4414621231,-34204.73154377845,2000.0,21517.0,1
142,404695.29559290106,-34281.50666900111,2000.0,21527.0,1
143,407527.24357840774,-34363.21040472839,2000.0,21537.0,1
144,410338.9737960446,-34455.27954569619,2000.0,21547.0,1
145,413181.01135910227,-34532.59292257707,2000.0,21557.0,1
146,418819.675057978,-34682.99644249641,2000.0,21577.0,1
147,421642.352338263,-34774.55050240708,2000.0,21587.0,1
148,424453.91588819143,-34857.461313235224,2000.0,21597.0,1
149,430122.6698111316,-35014.087969112465,2000.0,21617.0,1
150,432927.95946481964,-35093.99583715509,2000.0,21627.0,1
151,435755.3595103105,-35168.08241103343,2000.0,21637.0,1
152,438589.9804776513,-35262.58236703232,2000.0,21647.0,1
153,441411.53695563256,-35340.91164654858,2000.0,21657.0,1
154,444239.24721365556,-35405.582642773705,2000.0,21667.0,1
155,447051.64682912995,-35492.505007749096,2000.0,21677.0,1
156,449879.3938066274,-35567.69943305156,2000.0,21687.0,1
157,452701.25754926895,-35652.93482815077,2000.0,21697.0,1
158,458356.4684222109,-35806.425623204486,2000.0,21717.0,1
159,461183.59613886493,-35892.131502034914,2000.0,21727.0,1
160,464005.4054274215,-35982.46155409784,2000.0,21737.0,1
161,469648.20741141523,-36144.2128853567,2000.0,21757.0,1
162,472371.6863635292,-36864.96196982475,2000.0,21767.0,1
163,477843.3340610914,-38326.84615303483,2000.0,21787.0,1
164,480561.0048647935,-39043.288347211426,2000.0,21797.0,1
165,483297.68813856546,-39774.01058502044,2000.0,21807.0,1
166,486017.9559029575,-40512.41918472814,2000.0,21817.0,1
167,488760.2733145723,-41241.008770355744,2000.0,21827.0,1
168,491490.77789050445,-41960.242945838894,2000.0,21837.0,1
169,494223.6031304127,-42691.95416574969,2000.0,21847.0,1
170,499855.48791258014,-42329.83527725027,2000.0,21867.0,1
171,502671.42512640194,-42148.53595033648,2000.0,21877.0,1
172,505498.0924871452,-41963.62130973543,2000.0,21877.0,1
173,508310.94020527723,-41788.67362441226,2000.0,21897.0,1
174,511118.24821788515,-41606.588128017036,2000.0,21907.0,1
175,513937.5274716354,-41419.65651332179,2000.0,21917.0,1
176,516764.8985934524,-41241.29297275941,2000.0,21927.0,1
177,519581.4727486116,-41055.77167802232,2000.0,21937.0,1
178,522400.0849469812,-40876.05255674991,2000.0,21947.0,1
179,525228.3695247559,-40697.69223355748,2000.0,21957.0,1
180,528044.8278076131,-40512.91828608506,2000.0,21967.0,1
181,530849.5357659517,-40326.163281332774,2000.0,21977.0,1
182,533678.0080963721,-40147.962763170966,2000.0,21987.0,1
183,536494.4636272828,-39968.81860481661,2000.0,21997.0,1
184,539317.2045953453,-39782.19688916048,2000.0,22007.0,1
185,542125.7574202653,-39599.89645118848,2000.0,22017.0,1
186,544960.0158992297,-39414.52121728285,2000.0,22027.0,1
187,547784.4277970445,-39226.656902524526,2000.0,22037.0,1
188,550590.6703799167,-39501.75684753421,2000.0,22047.0,1
189,553406.6861052531,-39769.135060599016,2000.0,22057.0,1
190,556204.665403142,-40028.205623576396,2000.0,22067.0,1
191,559027.8621445601,-40298.68564015511,2000.0,22077.0,1
192,561789.1576229382,-40557.3293546285,2000.0,22087.0,1
193,564362.7043743293,-41627.7085145308,2000.0,22097.0,1
194,566916.2095408766,-42676.49868124073,2000.0,22107.0,1
195,572538.1237207359,-43327.030187931676,2000.0,22127.0,1
196,575341.1472824682,-43650.31420497663,2000.0,22137.0,1
197,578142.5747386299,-43971.866828916915,2000.0,22147.0,1
198,580946.3578653439,-44296.23046212799,2000.0,22157.0,1
199,583771.8278183454,-44611.24913949817,2000.0,22167.0,1
200,586577.7073395492,-44933.985331507574,2000.0,22177.0,1
201,589380.4049331602,-45264.791277299475,2000.0,22187.0,1
202,592181.3415426986,-45573.514527238556,2000.0,22197.0,1
203,594982.4867708336,-45892.69610085646,2000.0,22207.0,1
204,597788.774971796,-46216.0678895347,2000.0,22217.0,1
205,600598.5961193136,-46539.584462424646,2000.0,22227.0,1
206,603401.3294106103,-46851.24886643577,2000.0,22237.0,1
207,606226.5882947991,-47177.03814229088,2000.0,22247.0,1
208,611816.4005368208,-47827.486181133085,2000.0,22267.0,1
209,614630.715371424,-48142.93690129325,2000.0,22277.0,1
210,617433.6623750255,-48472.06371084023,2000.0,22287.0,1
211,620245.4655989629,-48791.45689323682,2000.0,22297.0,1
212,623050.7393676558,-49108.183213856595,2000.0,22307.0,1
213,625864.0441458315,-49422.1726403879,2000.0,22317.0,1
214,628659.4304059204,-49754.8823853272,2000.0,22327.0,1
215,631465.6916409574,-50058.855106789415,2000.0,22337.0,1
216,634265.4740641075,-50354.53458255876,2000.0,22347.0,1
217,637081.2196353768,-50625.55988126321,2000.0,22357.0,1
218,639836.9192642629,-50908.441718057264,2000.0,22367.0,1
219,642606.5697043859,-51188.23428277093,2000.0,22377.0,1
220,645370.0033585387,-51446.0394300963,2000.0,22387.0,1
221,648123.8230222623,-51725.950916859474,2000.0,22397.0,1
222,650895.1557528796,-52009.692949904405,2000.0,22407.0,1
223,653595.6285666652,-51389.98218318955,2000.0,22417.0,1
224,656318.3606558728,-50778.63107330668,2000.0,22427.0,1
225,659025.8922115414,-50167.12866513288,2000.0,22437.0,1
226,661735.5196069842,-49563.07271974403,2000.0,22447.0,1
227,664433.7169407399,-48949.994194909654,2000.0,22457.0,1
228,667151.6190292994,-48328.48482652195,2000.0,22467.0,1
229,672530.9254321975,-47116.095992873066,2000.0,22487.0,1
230,675181.4411016759,-46517.10681907576,2000.0,22497.0,1
231,677851.4905923198,-45907.20976232315,2000.0,22507.0,1
232,680520.2253996753,-45315.18348956293,2000.0,22517.0,1
233,683182.3134131727,-44709.16512715481,2000.0,22527.0,1
234,688523.2557860664,-43499.49560515837,2000.0,22547.0,1
235,693845.4359123479,-42299.46547158745,2000.0,22567.0,1
236,696513.7715068496,-41693.455444887906,2000.0,22577.0,1
237,699168.708110917,-41102.39598972353,2000.0,22587.0,1
238,701895.333625808,-40476.07618262892,2000.0,22597.0,1
239,704601.5447336389,-39859.78560661709,2000.0,22607.0,1
240,707330.1385237357,-39252.29641806002,2000.0,22617.0,1
241,710032.9968279874,-38639.316863567234,2000.0,22627.0,1
242,712797.8443620248,-38013.4159917023,2000.0,22637.0,1
243,715554.3527803525,-37408.293557865065,2000.0,22647.0,1
244,718310.6144575214,-36785.57073268924,2000.0,22657.0,1
245,721070.4116385254,-36147.27349730693,2000.0,22667.0,1
246,723814.908608526,-35618.670034492134,2000.0,22677.0,1
247,726543.9487661716,-35085.86230562015,2000.0,22687.0,1
248,729294.5102716344,-34558.28782459505,2000.0,22697.0,1
249,732038.544403125,-34029.598050726265,2000.0,22707.0,1
250,734792.7953891892,-33505.48133605444,2000.0,22717.0,1
251,737520.8673293078,-32972.693614751675,2000.0,22727.0,1
252,740271.9699664866,-32446.697063853353,2000.0,22737.0,1
253,743023.0809494128,-31916.897229588583,2000.0,22747.0,1
254,745766.2272796597,-31385.861277933225,2000.0,22757.0,1
255,748508.319922382,-30870.01209945431,2000.0,22767.0,1
256,751243.8619692342,-30325.631897023577,2000.0,22777.0,1
257,753993.5716050309,-29809.16472298054,2000.0,22787.0,1
258,756740.1509882674,-29282.777796041595,2000.0,22797.0,1
259,759476.1766350324,-28748.627241622908,2000.0,22807.0,1
260,762225.9053189483,-28215.40070149919,2000.0,22817.0,1
261,767716.134543136,-27155.661522976385,2000.0,22837.0,1
262,770459.9757750427,-26635.97164818071,2000.0,22847.0,1
263,773221.1186456389,-26137.780590865677,2000.0,22857.0,1
264,775974.2039507821,-25671.36538880631,2000.0,22867.0,1
265,778718.0539226996,-25184.761613804247,2000.0,22877.0,1
266,781477.353880216,-24692.79239519576,2000.0,22887.0,1
267,784233.5503046121,-24222.824278807944,2000.0,22897.0,1
268,786991.1940528437,-23737.877645518765,2000.0,22907.0,1
269,789727.642953362,-23257.642022064243,2000.0,22917.0,1
270,792494.8033397497,-22774.590780903665,2000.0,22927.0,1
271,795240.1737522484,-22288.917581223115,2000.0,22937.0,1
272,797985.631484043,-21804.01472901845,2000.0,22947.0,1
273,800757.8700646705,-21314.09075636321,2000.0,22957.0,1
274,806311.1406527206,-20335.030245125796,2000.0,22977.0,1
275,809100.1009308323,-19852.941298592446,2000.0,22987.0,1
276,811870.299974165,-19374.122544014277,2000.0,22997.0,1
277,814654.2356202722,-18886.00442058887,2000.0,23007.0,1
278,817448.5204578929,-18403.2341444875,2000.0,23017.0,1
279,820227.450630634,-17913.555108113764,2000.0,23027.0,1
280,823005.0332149372,-17417.608706648316,2000.0,23037.0,1
281,825788.8847734667,-16936.938594915417,2000.0,23047.0,1
282,825788.8847734667,-16936.938594915417,2000.0,23047.0,1
283,828570.3331257111,-16452.976736200173,2000.0,23057.0,1
284,831350.4829064355,-15946.025636616396,2000.0,23067.0,1
285,834140.103612252,-15458.419296489395,2000.0,23077.0,1
286,836924.3186182411,-14974.363497850174,2000.0,23087.0,1
287,839701.3522466182,-14497.216918133414,2000.0,23097.0,1
288,842475.9246385081,-14010.878647257852,2000.0,23107.0,1
289,845276.332282885,-13529.238649954506,2000.0,23117.0,1
290,848051.724315009,-13038.458427112591,2000.0,23127.0,1
291,850841.463410766,-12550.298734341313,2000.0,23137.0,1
292,853614.1129235737,-12053.04290062585,2000.0,23147.0,1
293,856396.1403765646,-11570.115087792332,2000.0,23157.0,1
294,859155.2334682118,-11089.961355351901,2000.0,23167.0,1
295,861908.4880760196,-10609.41817084088,2000.0,23177.0,1
296,864652.1077830042,-10124.675901380684,2000.0,23187.0,1
297,867403.295225493,-9641.593135842224,2000.0,23197.0,1
298,870194.2705729231,-9144.125296865443,2000.0,23207.0,1
299,872973.3305287026,-8669.45143248002,2000.0,23217.0,1
300,875748.4629764194,-8176.400124080097,2000.0,23227.0,1
301,878541.6229465574,-7689.044603337653,2000.0,23237.0,1
302,881325.9968087036,-7192.154523553854,2000.0,23247.0,1
303,884099.2242058604,-6703.526305668622,2000.0,23257.0,1
304,886886.4905467802,-6220.537221425969,2000.0,23267.0,1
305,892449.9745799726,-5244.347071749898,2000.0,23287.0,1
306,895228.3562936613,-4765.583988856938,2000.0,23297.0,1
307,898019.3009130141,-4275.123174969287,2000.0,23307.0,1
308,900807.7200683419,-3783.2496580834677,2000.0,23317.0,1
309,903591.1231835885,-3300.722949984944,2000.0,23327.0,1
310,906362.5807875685,-2811.610115414672,2000.0,23337.0,1
311,909137.52213874,-2325.5979048001445,2000.0,23347.0,1
312,911933.3439857812,-1846.0080411738206,2000.0,23357.0,1
313,914695.0436250777,-1346.9591175758237,2000.0,23367.0,1
314,917451.1206719397,-869.8134023879539,2000.0,23377.0,1
315,920238.959660291,-376.20240604222835,2000.0,23387.0,1
316,922992.7339019479,103.01110730795756,2000.0,23397.0,1
317,925802.1018939767,-115.97850529042344,2000.0,23407.0,1
318,928594.1874460531,-327.20182807437664,2000.0,23417.0,1
319,931399.3827516835,-543.1282002587675,2000.0,23427.0,1
320,934204.8283786373,-759.8114719289296,2000.0,23437.0,1
321,937002.3977542917,-980.9118747586992,2000.0,23447.0,1
322,939782.7849947059,-1199.795839041623,2000.0,23457.0,1
323,942598.7093316851,-1411.27467065559,2000.0,23467.0,1
324,945395.2204107366,-1619.9373560644221,2000.0,23477.0,1
325,948191.5984245072,-1847.953020709305,2000.0,23487.0,1
326,950992.1612276479,-2071.342214809065,2000.0,23497.0,1
327,953795.7239171682,-2281.7853885524987,2000.0,23507.0,1
328,956557.4350739387,-1787.4429635416077,2000.0,23517.0,1
329,959327.5272938234,-1282.326893196973,2000.0,23527.0,1
330,962072.4345041513,-781.3743507814887,2000.0,23537.0,1
331,964856.7245587787,-275.96839802860836,2000.0,23547.0,1
332,967618.0142169325,219.5920157271085,2000.0,23557.0,1
333,970373.5772983516,735.4687695186118,2000.0,23567.0,1
334,973144.3054669232,1223.5260900894923,2000.0,23577.0,1
335,975904.4081404919,1728.840414930234,2000.0,23587.0,1
336,978668.205328578,2234.2487867977175,2000.0,23597.0,1
337,981394.4960264042,2718.52429956824,2000.0,23607.0,1
338,984118.206790494,3231.9422724634405,2000.0,23617.0,1
339,986844.3283792782,3727.7896733031453,2000.0,23627.0,1
340,989583.1160846073,4210.146397504319,2000.0,23637.0,1
341,992306.784929363,4710.390724170142,2000.0,23647.0,1
342,995041.625676507,5193.032504581179,2000.0,23657.0,1
343,997754.7631793227,5699.785266743,2000.0,23667.0,1
344,1000498.9543637357,6198.8516044508015,2000.0,23677.0,1
345,1005962.4742684872,6320.965499480646,2000.0,23697.0,1
346,1008717.1772221932,5969.578188132787,2000.0,23707.0,1
347,1011464.789804896,5608.71722612247,2000.0,23717.0,1
348,1014222.6916254264,5245.035057316373,2000.0,23727.0,1
349,1017029.6438882848,4873.614056598666,2000.0,23737.0,1
350,1019825.9299300743,4499.660887071363,2000.0,23747.0,1
351,1022631.3414543624,4132.117202707977,2000.0,23757.0,1
352,1025419.1079900557,3750.1793266147533,2000.0,23767.0,1
353,1028219.7501275839,3400.453400407612,2000.0,23777.0,1
354,1031024.5244552849,3024.62839377678,2000.0,23787.0,1
355,1033823.600602229,2650.7983312625047,2000.0,23797.0,1
356,1036572.4196898037,2286.279839151951,2000.0,23807.0,1
357,1039303.6625688999,1917.6503061958879,2000.0,23817.0,1
358,1042019.4614463175,1567.60028251976,2000.0,23827.0,1
359,1044746.5938653483,1212.4651685596075,2000.0,23837.0,1
360,1047472.7885044907,849.8328679038888,2000.0,23847.0,1
361,1050197.2295682952,485.61099442484993,2000.0,23857.0,1
362,1052979.5221573971,122.44897230883984,2000.0,23867.0,1
363,1055758.1597134313,-239.39141331083192,2000.0,23877.0,1
364,1058483.8249385764,-608.3148648401319,2000.0,23887.0,1
365,1061260.6707334798,-972.2631955773315,2000.0,23897.0,1
366,1064046.6344387196,-1329.1590877198214,2000.0,23907.0,1
367,1066819.0191536902,-1700.3608434288574,2000.0,23917.0,1
368,1069603.6624255918,-2059.8964863546016,2000.0,23927.0,1
369,1072391.0824582432,-2433.2098363984783,2000.0,23937.0,1
370,1075160.0692978653,-2811.085952995198,2000.0,23947.0,1
371,1077936.398548301,-3169.698868030049,2000.0,23957.0,1
372,1080718.4963445119,-3527.828643464219,2000.0,23967.0,1
373,1083496.5381841266,-3898.1309506253556,2000.0,23977.0,1
374,1089064.597285991,-4636.981941689361,2000.0,23997.0,1
375,1091839.7848428718,-4992.283689202191,2000.0,24007.0,1
376,1094615.475034464,-5358.755105331262,2000.0,24017.0,1
377,1097407.217111095,-5737.300147238452,2000.0,24027.0,1
378,1100188.3541014194,-6106.883308743749,2000.0,24037.0,1
379,1102968.052451781,-6468.60740393237,2000.0,24047.0,1
380,1105750.3420269913,-6833.362848442658,2000.0,24057.0,1
381,1108523.491301044,-7200.722635224871,2000.0,24067.0,1
382,1111305.672740747,-7564.435114613332,2000.0,24077.0,1
383,1114083.2722339255,-7937.99318017841,2000.0,24087.0,1
384,1116854.667638794,-8309.160820976374,2000.0,24097.0,1
385,1119631.5702692834,-8666.814115478479,2000.0,24107.0,1
386,1122412.7604336457,-9043.193705240688,2000.0,24117.0,1
387,1125200.0699342212,-9401.378302715044,2000.0,24127.0,1
388,1127980.7398402463,-9779.823786698835,2000.0,24137.0,1
389,1130806.9804271827,-9924.785414147198,2000.0,24147.0,1
390,1133623.7228701536,-10066.911380463776,2000.0,24157.0,1
391,1136443.8220091553,-10212.287315015603,2000.0,24167.0,1
392,1139267.544938906,-10367.27801068376,2000.0,24177.0,1
393,1142087.001084322,-10520.865303785551,2000.0,24187.0,1
394,1144907.5352105163,-10676.262216105695,2000.0,24197.0,1
395,1147729.9647197197,-10826.313326977697,2000.0,24207.0,1
396,1150544.333688992,-10974.22378786118,2000.0,24217.0,1
397,1153360.0871902916,-11124.466759660865,2000.0,24227.0,1
398,1156197.1974977087,-11269.751417503794,2000.0,24237.0,1
399,1159021.8003137722,-11426.731124851056,2000.0,24247.0,1
400,1161834.1113806649,-11586.546334613067,2000.0,24257.0,1
401,1164661.2087191124,-11735.438320675543,2000.0,24267.0,1
402,1167466.640696914,-11884.473287479912,2000.0,24277.0,1
403,1170292.0489842633,-12037.491035999143,2000.0,24287.0,1
404,1173120.9960998918,-12184.606323966113,2000.0,24297.0,1
405,1175933.9623346317,-12318.599144196087,2000.0,24307.0,1
406,1178762.660267802,-12489.209260197033,2000.0,24317.0,1
407,1181583.9162329533,-12624.972962261756,2000.0,24327.0,1
408,1187214.1397367837,-12929.534834022894,2000.0,24347.0,1
409,1192839.3361123155,-13232.583773643419,2000.0,24367.0,1
410,1195642.4212882083,-13372.178036777761,2000.0,24377.0,1
411,1198455.8027466212,-13538.387302117695,2000.0,24387.0,1
412,1201134.3150414908,-14386.34653184279,2000.0,24397.0,1
413,1203934.7712741462,-14659.105466999135,2000.0,24407.0,1
414,1206721.3187178595,-14939.750617733844,2000.0,24417.0,1
415,1209479.8577449606,-15211.675350404605,2000.0,24427.0,1
416,1212242.4684105895,-15473.776079756959,2000.0,24437.0,1
417,1215005.4118610143,-15760.703403149137,2000.0,24447.0,1
418,1217757.893937151,-16036.842298105566,2000.0,24457.0,1
419,1220570.0794023564,-16320.394440644426,2000.0,24467.0,1
420,1223366.4810857915,-16593.759648688476,2000.0,24477.0,1
421,1226188.8785126256,-16859.468206964255,2000.0,24487.0,1
422,1228992.938608299,-17145.155634611285,2000.0,24497.0,1
423,1231795.495851141,-17422.27177334595,2000.0,24507.0,1
424,1234608.2951409335,-17708.3806759973,2000.0,24517.0,1
425,1237411.8596982392,-17973.76716516061,2000.0,24527.0,1
426,1240229.3123972202,-18252.14880341842,2000.0,24537.0,1
427,1243030.6622942777,-18529.31734648654,2000.0,24547.0,1
428,1245850.4857477797,-18815.219599651075,2000.0,24557.0,1
429,1251470.7943642552,-19380.870624780473,2000.0,24577.0,1
430,1254284.149747028,-19654.524519180064,2000.0,24587.0,1
431,1257089.3963006495,-19921.881060786363,2000.0,24597.0,1
432,1259910.1524407964,-20205.927715768772,2000.0,24607.0,1
433,1262711.581845581,-20492.03543839756,2000.0,24617.0,1
434,1265440.595619883,-21232.550422624645,2000.0,24627.0,1
435,1268171.183920242,-21953.145749575382,2000.0,24637.0,1
436,1270897.9276067405,-22695.682270459234,2000.0,24647.0,1
437,1273626.5770434039,-23434.422147878846,2000.0,24657.0,1
438,1276346.826459184,-24168.655745765016,2000.0,24667.0,1
439,1279075.2318385537,-24893.365649965766,2000.0,24677.0,1
440,1281811.5271075247,-25640.41850031768,2000.0,24687.0,1
441,1284543.4321731993,-26371.590001950266,2000.0,24697.0,1
442,1287263.9953767194,-27099.00513090172,2000.0,24707.0,1
443,1289994.3546136653,-27847.693316850793,2000.0,24717.0,1
444,1292724.6330680575,-28569.065629448065,2000.0,24727.0,1
445,1295478.080275838,-29206.67814948337,2000.0,24737.0,1
446,1298220.9658836091,-29829.933352743985,2000.0,24747.0,1
447,1300980.3392065684,-30460.469671239625,2000.0,24757.0,1
448,1303725.8483042803,-31094.158564638783,2000.0,24767.0,1
